data;hora;Número do pedido;Produto;Valor total de itens;forma de pagamento
28/05/2026;18:28:48;0720;Lombo tudo;17,90;Cartão de Crédito
28/05/2026;19:03:09;0879;Refrigerante litro,Molho da casa;9,80;Cartão de Crédito
28/05/2026;19:06:51;0269;X-Salada (Artesanal 150g);28,90;Pix
28/05/2026;19:09:15;0310;2xBatata frita grande,Lombo completo,Filé bacon;68,60;Pix
28/05/2026;19:13:31;0760;Filé Completo;28,90;Dinheiro
28/05/2026;19:19:33;0755;2xFilé tudo,X-Completo (Padrão),Refrigerante lata,2xFilé bacon;106,40;Pix
28/05/2026;19:21:30;0782;Filé tudo;20,90;Cartão de Débito
28/05/2026;19:25:11;0830;Molho de alho,X-Salada (Artesanal 150g),2xLombo bacon;62,60;Cartão de Débito
28/05/2026;19:37:14;0599;2xX-Salada (Padrão),X-Bacon (Padrão),X-Tudo (Padrão),X-Tudo (Padrão);85,50;Cartão de Débito
28/05/2026;19:46:57;0485;Frango completo,2xX-Salada (Artesanal 150g);82,70;Cartão de Crédito
28/05/2026;19:47:42;0656;X-Salada (Padrão),Cerveja Lata,X-Tudo (Artesanal 150g),Filé salada;66,60;Cartão de Crédito
28/05/2026;19:52:33;0052;Filé Completo,Filé bacon;46,80;Cartão de Crédito
28/05/2026;20:09:48;0192;Refrigerante lata,2xFilé salada,Cerveja Lata;50,60;Cartão de Crédito
28/05/2026;20:22:20;0509;Lombo tudo;17,90;Pix
28/05/2026;20:27:51;0283;X-Completo (Padrão),X-Completo (Padrão),X-Tudo (Artesanal 150g),Batata frita grande;85,60;Pix
28/05/2026;20:30:02;0089;X-Salada (Padrão);16,90;Cartão de Crédito
28/05/2026;20:34:15;0802;2xLombo tudo;35,80;Cartão de Crédito
28/05/2026;20:35:10;0990;X-Tudo (Padrão),Frango bacon;33,80;Cartão de Débito
28/05/2026;20:40:07;0742;Molho da casa;1,90;Cartão de Crédito
28/05/2026;20:40:20;0198;X-Bacon (Padrão),Lombo bacon,X-Tudo (Padrão),Molho da casa;51,60;Cartão de Débito
28/05/2026;20:54:13;0085;Batata frita grande;12,90;Cartão de Débito
28/05/2026;20:55:09;0484;X-Salada (Padrão),Batata frita pequena;25,80;Cartão de Crédito
28/05/2026;20:57:12;0752;Frango bacon,Frango completo,X-Tudo (Artesanal 150g),2xX-Tudo (Artesanal 150g);109,50;Cartão de Débito
28/05/2026;20:57:17;0060;Lombo completo,2xFilé Completo;82,70;Cartão de Débito
28/05/2026;21:08:01;0822;Lombo bacon,X-Tudo (Artesanal 150g);38,80;Cartão de Débito
28/05/2026;21:13:44;0358;X-Bacon (Padrão),Batata frita pequena,3xX-Salada (Padrão);75,50;Cartão de Débito
28/05/2026;21:35:59;0353;Filé bacon,Frango completo;42,80;Pix
28/05/2026;21:40:09;0911;2xFilé salada,Frango salada;56,70;Cartão de Crédito
28/05/2026;21:43:01;0739;X-Salada (Padrão),X-Bacon (Artesanal 150g);37,80;Cartão de Crédito
28/05/2026;21:48:01;0083;Frango bacon,Cerveja Lata,X-Bacon (Padrão),Lombo completo;63,60;Pix
28/05/2026;21:55:19;0100;Molho de alho,X-Completo (Padrão),Filé tudo,X-Completo (Padrão);72,60;Pix
28/05/2026;22:02:55;0791;X-Bacon (Artesanal 150g),Molho da casa;22,80;Cartão de Débito
28/05/2026;22:05:32;0322;X-Bacon (Padrão),Filé tudo,X-Completo (Padrão),Filé salada;81,60;Cartão de Crédito
28/05/2026;22:10:38;0352;Lombo bacon,X-Salada (Artesanal 150g),Lombo tudo,Frango completo;87,60;Cartão de Crédito
28/05/2026;22:14:17;0517;Batata frita grande,Frango salada,Filé bacon,Filé bacon;65,60;Cartão de Crédito
28/05/2026;22:15:29;0106;Filé tudo,X-Tudo (Artesanal 150g);43,80;Cartão de Débito
28/05/2026;22:40:36;0948;Lombo salada;16,90;Pix
28/05/2026;22:41:47;0310;2xLombo bacon;31,80;Cartão de Débito
28/05/2026;22:59:08;0483;Refrigerante lata,Lombo completo,Frango tudo,2xFrango completo;96,50;Pix
28/05/2026;23:02:01;0558;2xFilé Completo,Batata frita grande,Filé Completo;99,60;Pix
28/05/2026;23:03:07;0912;Filé Completo,Filé tudo,X-Salada (Artesanal 150g);78,70;Cartão de Débito
28/05/2026;23:03:58;0377;X-Salada (Artesanal 150g),Frango tudo;46,80;Pix
28/05/2026;23:18:41;0969;X-Salada (Padrão),Molho de alho,X-Completo (Artesanal 150g),2xLombo tudo;80,50;Cartão de Débito
28/05/2026;23:20:40;0167;Filé tudo,2xX-Completo (Artesanal 150g),X-Completo (Padrão),Cerveja Lata;104,50;Cartão de Débito
28/05/2026;23:30:35;0742;Lombo completo;24,90;Cartão de Crédito
28/05/2026;23:39:58;0992;X-Salada (Padrão),Lombo completo;41,80;Pix
28/05/2026;23:40:32;0553;X-Tudo (Artesanal 150g),Filé bacon,3xFilé salada;100,50;Cartão de Crédito
28/05/2026;23:43:12;0599;Batata frita pequena,Lombo completo;33,80;Dinheiro
28/05/2026;23:46:35;0778;X-Completo (Padrão),X-Bacon (Padrão);40,80;Pix
28/05/2026;23:48:27;0571;Lombo salada,Filé tudo;37,80;Cartão de Crédito
28/05/2026;23:55:26;0077;X-Completo (Padrão);24,90;Cartão de Crédito
28/05/2026;23:59:44;0836;Frango bacon;15,90;Pix
29/05/2026;18:06:10;0470;X-Tudo (Padrão);17,90;Dinheiro
29/05/2026;18:10:41;0078;X-Salada (Padrão);16,90;Cartão de Débito
29/05/2026;18:13:54;0051;X-Salada (Padrão),2xFrango tudo,Frango salada,Filé bacon;87,50;Cartão de Crédito
29/05/2026;18:24:46;0699;X-Salada (Padrão),Lombo bacon;32,80;Cartão de Crédito
29/05/2026;18:28:04;0809;Lombo salada,Frango bacon,Batata frita pequena;41,70;Dinheiro
29/05/2026;18:32:47;0130;Filé Completo;28,90;Cartão de Crédito
29/05/2026;18:34:30;0565;Filé Completo,Filé salada;48,80;Pix
29/05/2026;18:38:42;0413;Lombo tudo;17,90;Pix
29/05/2026;18:42:57;0594;Filé salada,Frango bacon,Molho de alho,X-Salada (Artesanal 150g);66,60;Cartão de Débito
29/05/2026;18:46:42;0169;X-Tudo (Padrão),Filé salada,X-Completo (Padrão),X-Bacon (Artesanal 150g);83,60;Dinheiro
29/05/2026;19:10:12;0718;3xFrango tudo,Batata frita pequena,X-Tudo (Artesanal 150g),Filé bacon;103,40;Cartão de Débito
29/05/2026;19:18:20;0149;Lombo salada,Lombo tudo,Batata frita pequena;43,70;Pix
29/05/2026;19:19:24;0066;Frango salada,X-Tudo (Padrão),Refrigerante litro;42,70;Pix
29/05/2026;19:46:42;0479;Frango completo;24,90;Cartão de Crédito
29/05/2026;19:48:19;0086;Filé tudo,Batata frita pequena,Refrigerante lata;33,70;Dinheiro
29/05/2026;19:56:20;0486;X-Completo (Padrão),Filé bacon;42,80;Cartão de Crédito
29/05/2026;19:57:29;0332;Lombo tudo;17,90;Pix
29/05/2026;20:01:35;0273;Molho de alho,X-Bacon (Artesanal 150g);22,80;Dinheiro
29/05/2026;20:01:54;0053;Lombo bacon,X-Salada (Artesanal 150g);44,80;Cartão de Crédito
29/05/2026;20:08:41;0710;2xRefrigerante litro,Frango bacon,Molho de alho;33,60;Pix
29/05/2026;20:10:07;0613;2xFrango salada,Batata frita pequena,Frango tudo;60,60;Cartão de Débito
29/05/2026;20:17:25;0223;Batata frita grande,Molho de alho;14,80;Cartão de Débito
29/05/2026;20:19:19;0554;Filé tudo,Filé tudo,Filé salada,Lombo completo;86,60;Cartão de Débito
29/05/2026;20:24:46;0489;Lombo completo;24,90;Cartão de Débito
29/05/2026;20:26:18;0207;Lombo bacon,X-Completo (Artesanal 150g);41,80;Cartão de Débito
29/05/2026;20:28:38;0547;Frango completo,Frango bacon,X-Salada (Artesanal 150g);69,70;Pix
29/05/2026;20:30:09;0440;Filé tudo,2xFrango salada;54,70;Pix
29/05/2026;20:31:05;0088;Batata frita grande,X-Completo (Padrão);37,80;Cartão de Crédito
29/05/2026;20:39:25;0451;Lombo completo,Filé Completo,2xFilé salada,X-Bacon (Padrão);109,50;Cartão de Crédito
29/05/2026;20:45:16;0056;Refrigerante lata,Cerveja Lata,2xBatata frita pequena;28,60;Cartão de Débito
29/05/2026;20:54:24;0149;Refrigerante litro;7,90;Cartão de Crédito
29/05/2026;21:00:42;0773;X-Bacon (Artesanal 150g);20,90;Cartão de Crédito
29/05/2026;21:01:28;0768;X-Completo (Padrão),2xMolho da casa;28,70;Cartão de Crédito
29/05/2026;21:06:10;0108;Lombo tudo,Filé tudo,Frango bacon,Molho da casa;56,60;Pix
29/05/2026;21:12:50;0512;2xFilé Completo,Lombo salada,Filé tudo;95,60;Cartão de Débito
29/05/2026;21:14:27;0016;Frango completo,Lombo bacon,X-Completo (Padrão);65,70;Cartão de Crédito
29/05/2026;21:20:53;0060;Filé tudo,Lombo tudo,Refrigerante lata,2xX-Completo (Padrão);92,50;Cartão de Crédito
29/05/2026;21:34:13;0202;X-Tudo (Artesanal 150g),X-Tudo (Padrão);40,80;Cartão de Crédito
29/05/2026;21:37:54;0645;X-Bacon (Padrão),Frango completo;40,80;Cartão de Débito
29/05/2026;21:42:03;0826;Filé tudo,Refrigerante litro;28,80;Cartão de Crédito
29/05/2026;21:42:58;0175;Lombo tudo;17,90;Cartão de Crédito
29/05/2026;21:44:04;0991;2xX-Completo (Padrão),Filé bacon,Batata frita grande,3xX-Bacon (Padrão);128,30;Pix
29/05/2026;21:56:10;0707;X-Completo (Artesanal 150g),Lombo completo,Frango tudo,Frango bacon;84,60;Pix
29/05/2026;22:01:54;0257;X-Tudo (Padrão),X-Tudo (Padrão),Filé bacon;53,70;Pix
29/05/2026;22:04:01;0463;Molho da casa;1,90;Cartão de Crédito
29/05/2026;22:11:54;0611;3xMolho da casa,X-Bacon (Padrão),Frango completo,Frango completo;71,40;Cartão de Débito
29/05/2026;22:20:52;0813;2xRefrigerante litro;15,80;Cartão de Débito
29/05/2026;22:23:53;0054;Filé salada,Batata frita grande,X-Salada (Artesanal 150g),X-Bacon (Artesanal 150g);82,60;Pix
29/05/2026;22:27:30;0050;Lombo salada,2xX-Bacon (Padrão),3xFrango tudo;102,40;Pix
29/05/2026;22:30:19;0210;Lombo completo,3xX-Completo (Artesanal 150g),Filé tudo;123,50;Pix
29/05/2026;22:31:36;0041;X-Salada (Artesanal 150g),Molho de alho,Frango bacon,Batata frita pequena;55,60;Cartão de Crédito
29/05/2026;22:36:30;0226;X-Completo (Artesanal 150g);25,90;Dinheiro
29/05/2026;22:41:00;0517;2xBatata frita grande,Frango salada,Filé Completo,Molho da casa;73,50;Dinheiro
29/05/2026;22:44:58;0270;Frango salada,X-Tudo (Artesanal 150g),Filé salada;59,70;Pix
29/05/2026;22:50:14;0148;X-Bacon (Padrão),Filé salada,2xLombo tudo;71,60;Pix
29/05/2026;22:53:10;0717;Batata frita grande,Refrigerante litro,Lombo salada;37,70;Dinheiro
29/05/2026;22:53:51;0498;3xFilé Completo;86,70;Cartão de Crédito
29/05/2026;22:55:34;0433;Refrigerante litro;7,90;Pix
29/05/2026;22:56:07;0002;X-Tudo (Padrão);17,90;Cartão de Débito
29/05/2026;22:57:00;0619;Cerveja Lata,X-Bacon (Artesanal 150g);27,80;Dinheiro
29/05/2026;22:57:43;0090;Lombo bacon,2xRefrigerante lata,Filé Completo,Refrigerante litro;60,50;Cartão de Débito
29/05/2026;23:01:10;0345;X-Completo (Padrão),X-Bacon (Padrão),2xBatata frita pequena,Cerveja Lata;65,50;Pix
29/05/2026;23:01:30;0176;Lombo tudo,2xRefrigerante litro,2xX-Completo (Artesanal 150g),X-Tudo (Artesanal 150g);108,40;Cartão de Débito
29/05/2026;23:12:33;0362;X-Salada (Padrão),Batata frita pequena;25,80;Cartão de Débito
29/05/2026;23:14:04;0600;2xLombo salada,Cerveja Lata,Lombo bacon,3xX-Salada (Artesanal 150g);143,30;Cartão de Débito
29/05/2026;23:18:29;0084;2xLombo tudo,X-Bacon (Artesanal 150g),Filé salada,Lombo completo;101,50;Cartão de Crédito
29/05/2026;23:19:17;0592;Lombo tudo;17,90;Cartão de Débito
29/05/2026;23:23:57;0884;Filé Completo;28,90;Cartão de Débito
29/05/2026;23:26:13;0063;X-Completo (Padrão),Molho de alho,Filé tudo,2xFrango bacon;79,50;Cartão de Débito
29/05/2026;23:30:55;0115;X-Tudo (Padrão);17,90;Dinheiro
29/05/2026;23:31:49;0166;2xFilé bacon,Lombo tudo;53,70;Dinheiro
29/05/2026;23:34:58;0584;X-Salada (Padrão),2xFrango salada,2xX-Tudo (Artesanal 150g);96,50;Pix
29/05/2026;23:40:21;0344;Lombo tudo,2xX-Completo (Padrão);67,70;Pix
29/05/2026;23:51:04;0846;X-Salada (Padrão),Frango tudo,Lombo salada;51,70;Cartão de Débito
29/05/2026;23:56:40;0605;X-Completo (Padrão);24,90;Cartão de Débito
30/05/2026;18:04:34;0312;Batata frita pequena,X-Salada (Artesanal 150g),X-Completo (Padrão);62,70;Cartão de Débito
30/05/2026;18:06:07;0328;2xFilé Completo;57,80;Pix
30/05/2026;18:18:15;0136;Refrigerante litro,Lombo tudo,Filé tudo,2xMolho de alho;50,50;Pix
30/05/2026;18:23:02;0869;Frango completo;24,90;Cartão de Crédito
30/05/2026;18:36:00;0582;X-Completo (Artesanal 150g),X-Completo (Artesanal 150g),2xX-Completo (Artesanal 150g);103,60;Cartão de Crédito
30/05/2026;18:39:06;0206;Frango bacon,Filé salada;35,80;Cartão de Débito
30/05/2026;18:41:13;0816;X-Tudo (Artesanal 150g);22,90;Pix
30/05/2026;18:41:56;0333;Filé bacon,2xBatata frita grande,Cerveja Lata,Molho de alho;52,50;Pix
30/05/2026;18:46:29;0441;Molho da casa,X-Bacon (Artesanal 150g),X-Completo (Padrão);47,70;Pix
30/05/2026;18:47:31;0699;Lombo completo,X-Salada (Padrão),Frango bacon;57,70;Cartão de Débito
30/05/2026;18:48:36;0070;2xFilé bacon;35,80;Pix
30/05/2026;18:48:52;0643;Refrigerante lata,Frango tudo,Batata frita pequena,Batata frita pequena;39,60;Cartão de Crédito
30/05/2026;18:52:41;0265;X-Bacon (Artesanal 150g),Molho da casa;22,80;Cartão de Crédito
30/05/2026;19:01:18;0822;Batata frita grande,X-Salada (Padrão),Lombo tudo;47,70;Cartão de Crédito
30/05/2026;19:08:42;0810;2xCerveja Lata,Batata frita grande,2xLombo salada,X-Tudo (Artesanal 150g);83,40;Pix
30/05/2026;19:09:48;0388;X-Tudo (Padrão),Frango salada,Frango bacon,Filé salada;70,60;Pix
30/05/2026;19:18:21;0881;Lombo completo,2xFilé bacon,Molho de alho,3xLombo salada;113,30;Cartão de Débito
30/05/2026;19:31:00;0205;Batata frita grande;12,90;Pix
30/05/2026;19:40:05;0728;Molho de alho,Frango completo,X-Bacon (Artesanal 150g),Cerveja Lata;54,60;Pix
30/05/2026;19:40:25;0194;X-Tudo (Artesanal 150g),X-Salada (Artesanal 150g),X-Tudo (Artesanal 150g),X-Completo (Artesanal 150g);100,60;Pix
30/05/2026;19:43:19;0432;X-Tudo (Padrão),X-Bacon (Artesanal 150g),Batata frita pequena;47,70;Cartão de Débito
30/05/2026;19:44:23;0769;Frango completo,Frango tudo;42,80;Cartão de Crédito
30/05/2026;19:46:53;0910;Frango salada;16,90;Cartão de Crédito
30/05/2026;19:53:51;0566;X-Completo (Artesanal 150g),X-Completo (Artesanal 150g),Filé Completo,Frango completo;105,60;Cartão de Crédito
30/05/2026;19:56:12;0022;Filé Completo,Frango tudo,Cerveja Lata,Molho da casa;55,60;Pix
30/05/2026;20:06:03;0686;Molho da casa,X-Completo (Artesanal 150g),2xBatata frita pequena,X-Salada (Artesanal 150g);74,50;Cartão de Crédito
30/05/2026;20:06:59;0962;Filé bacon,Molho de alho;19,80;Cartão de Crédito
30/05/2026;20:07:42;0411;Frango tudo,Frango bacon;33,80;Cartão de Débito
30/05/2026;20:10:32;0176;X-Tudo (Padrão),Frango completo;42,80;Pix
30/05/2026;20:10:43;0249;Filé bacon,Refrigerante litro;25,80;Cartão de Débito
30/05/2026;20:19:23;0375;Filé Completo,Molho de alho,Frango bacon;46,70;Cartão de Crédito
30/05/2026;20:28:30;0845;Frango salada,2xX-Bacon (Padrão);48,70;Pix
30/05/2026;20:38:01;0982;X-Completo (Padrão),Refrigerante lata;28,80;Dinheiro
30/05/2026;20:41:46;0654;Lombo completo,2xMolho de alho;28,70;Cartão de Débito
30/05/2026;20:47:18;0862;X-Completo (Padrão),3xFilé tudo,Frango tudo;105,50;Dinheiro
30/05/2026;20:47:34;0116;X-Tudo (Padrão);17,90;Cartão de Crédito
30/05/2026;21:06:26;0141;Filé Completo,X-Bacon (Padrão),Lombo salada,X-Salada (Padrão);78,60;Cartão de Débito
30/05/2026;21:19:58;0343;Lombo completo,Lombo completo;49,80;Dinheiro
30/05/2026;21:20:34;0601;Molho da casa,Molho de alho,X-Bacon (Artesanal 150g);24,70;Pix
30/05/2026;21:24:33;0957;Frango completo,2xLombo salada,X-Salada (Padrão),Lombo salada;92,50;Pix
30/05/2026;21:31:54;0025;Refrigerante lata;3,90;Cartão de Crédito
30/05/2026;21:32:11;0388;Filé bacon,Filé salada;37,80;Pix
30/05/2026;21:39:15;0072;X-Bacon (Padrão);15,90;Cartão de Débito
30/05/2026;21:43:28;0676;Frango completo,2xX-Tudo (Padrão),X-Bacon (Padrão);76,60;Dinheiro
30/05/2026;21:47:39;0286;2xFilé bacon,Filé salada,X-Bacon (Padrão);71,60;Cartão de Débito
30/05/2026;22:08:25;0210;X-Tudo (Artesanal 150g),Frango bacon;38,80;Cartão de Crédito
30/05/2026;22:17:08;0704;Filé bacon,Refrigerante lata;21,80;Cartão de Débito
30/05/2026;22:21:15;0618;Filé tudo;20,90;Cartão de Débito
30/05/2026;22:21:46;0039;Molho de alho,Lombo completo,Lombo bacon;42,70;Cartão de Débito
30/05/2026;22:28:51;0504;X-Salada (Artesanal 150g),Filé tudo,Filé tudo;70,70;Cartão de Crédito
30/05/2026;22:32:51;0190;Molho de alho,Lombo bacon;17,80;Pix
30/05/2026;22:44:25;0508;2xFilé Completo,2xFilé salada,2xFilé bacon,X-Salada (Artesanal 150g);162,30;Cartão de Crédito
30/05/2026;22:52:02;0049;Cerveja Lata,Filé bacon,X-Tudo (Artesanal 150g),Filé salada;67,60;Cartão de Crédito
30/05/2026;22:56:24;0322;Filé salada;19,90;Pix
30/05/2026;23:03:00;0290;X-Tudo (Padrão);17,90;Dinheiro
30/05/2026;23:23:44;0068;Lombo bacon,Lombo completo;40,80;Dinheiro
30/05/2026;23:26:23;0584;Lombo completo,Refrigerante litro;32,80;Cartão de Crédito
30/05/2026;23:31:28;0918;Batata frita grande,X-Bacon (Padrão),2xCerveja Lata;42,60;Pix
30/05/2026;23:44:26;0657;Filé salada,Batata frita pequena,X-Bacon (Artesanal 150g);49,70;Cartão de Débito
30/05/2026;23:54:12;0715;Frango salada,Frango bacon,X-Salada (Artesanal 150g),X-Bacon (Artesanal 150g);82,60;Cartão de Débito
30/05/2026;23:55:25;0182;Lombo completo,Lombo bacon,Filé Completo;69,70;Pix
31/05/2026;18:10:34;0142;Lombo tudo,Lombo completo,X-Completo (Artesanal 150g);68,70;Dinheiro
31/05/2026;18:11:54;0302;Frango bacon,X-Completo (Padrão),Filé salada,Molho de alho;62,60;Cartão de Débito
31/05/2026;18:13:12;0927;2xMolho de alho,X-Bacon (Artesanal 150g);24,70;Pix
31/05/2026;18:17:29;0452;X-Bacon (Artesanal 150g),Frango completo,X-Tudo (Artesanal 150g),Molho da casa;70,60;Cartão de Crédito
31/05/2026;18:19:31;0021;Lombo completo,Lombo bacon,Filé salada,Cerveja Lata;67,60;Cartão de Débito
31/05/2026;18:31:56;0557;Lombo salada,Cerveja Lata,Cerveja Lata,Frango tudo;48,60;Cartão de Crédito
31/05/2026;18:37:55;0672;Cerveja Lata;6,90;Pix
31/05/2026;18:44:15;0539;X-Tudo (Artesanal 150g),Lombo completo,Refrigerante litro;55,70;Cartão de Crédito
31/05/2026;18:50:18;0108;Molho da casa,Frango salada;18,80;Pix
31/05/2026;18:52:42;0055;Lombo tudo,X-Salada (Padrão);34,80;Cartão de Débito
31/05/2026;18:54:46;0077;X-Bacon (Artesanal 150g),Batata frita pequena,Refrigerante lata,Lombo bacon;49,60;Cartão de Débito
31/05/2026;18:59:47;0385;X-Completo (Artesanal 150g),2xX-Tudo (Padrão);61,70;Cartão de Crédito
31/05/2026;19:12:48;0263;2xX-Tudo (Padrão),Filé salada,X-Bacon (Artesanal 150g);76,60;Pix
31/05/2026;19:31:52;0391;Filé tudo,X-Tudo (Artesanal 150g),Refrigerante lata;47,70;Pix
31/05/2026;19:54:30;0255;Cerveja Lata,Frango tudo,Lombo tudo;42,70;Dinheiro
31/05/2026;20:28:47;0749;3xLombo bacon,X-Completo (Padrão),X-Completo (Padrão);97,50;Cartão de Crédito
31/05/2026;20:32:45;0864;Molho da casa,X-Completo (Padrão),2xX-Salada (Artesanal 150g);84,60;Cartão de Débito
31/05/2026;20:38:12;0576;2xRefrigerante lata;7,80;Cartão de Crédito
31/05/2026;20:41:13;0739;X-Tudo (Artesanal 150g),Filé salada,Frango bacon,Lombo salada;75,60;Pix
31/05/2026;20:46:33;0288;Frango completo,Batata frita pequena,Filé salada;53,70;Dinheiro
31/05/2026;20:50:34;0026;X-Tudo (Artesanal 150g);22,90;Pix
31/05/2026;20:53:29;0979;Frango tudo,Molho de alho,3xMolho de alho,X-Bacon (Artesanal 150g);46,40;Pix
31/05/2026;20:54:38;0637;Refrigerante litro,Frango bacon,Batata frita pequena,Filé Completo;61,60;Cartão de Crédito
31/05/2026;21:11:05;0696;X-Tudo (Artesanal 150g),3xRefrigerante litro;46,60;Pix
31/05/2026;21:11:32;0325;Lombo completo;24,90;Cartão de Débito
31/05/2026;21:27:47;0020;Lombo tudo,Filé bacon,Molho da casa;37,70;Cartão de Débito
31/05/2026;21:30:49;0640;Frango bacon,X-Bacon (Padrão);31,80;Pix
31/05/2026;21:44:54;0735;Frango tudo;17,90;Cartão de Crédito
31/05/2026;21:47:55;0609;Frango bacon,X-Completo (Padrão);40,80;Cartão de Crédito
31/05/2026;21:48:36;0247;2xX-Tudo (Artesanal 150g),X-Bacon (Artesanal 150g),Lombo tudo;84,60;Cartão de Crédito
31/05/2026;21:50:26;0401;Frango completo,Lombo tudo;42,80;Dinheiro
31/05/2026;21:53:19;0114;Frango tudo,Lombo salada,X-Tudo (Artesanal 150g),2xBatata frita pequena;75,50;Cartão de Crédito
31/05/2026;22:02:17;0661;2xX-Salada (Artesanal 150g),Cerveja Lata,Frango completo;89,60;Cartão de Crédito
31/05/2026;22:03:54;0306;Refrigerante litro;7,90;Dinheiro
31/05/2026;22:07:40;0622;3xFrango salada,Refrigerante litro;58,60;Pix
31/05/2026;22:15:50;0475;Lombo completo;24,90;Pix
31/05/2026;22:18:23;0311;Frango salada,Refrigerante litro;24,80;Cartão de Crédito
31/05/2026;22:18:23;0844;X-Completo (Padrão),Frango bacon;40,80;Cartão de Crédito
31/05/2026;22:20:55;0698;Frango bacon;15,90;Cartão de Crédito
31/05/2026;22:30:46;0133;Filé salada;19,90;Cartão de Crédito
31/05/2026;22:32:42;0118;X-Bacon (Artesanal 150g),Refrigerante lata,X-Completo (Artesanal 150g),3xFilé salada;110,40;Dinheiro
31/05/2026;22:36:09;0610;Batata frita grande,Filé bacon,Filé bacon;48,70;Cartão de Débito
31/05/2026;22:45:28;0839;X-Bacon (Artesanal 150g);20,90;Pix
31/05/2026;22:51:50;0386;Filé tudo,X-Bacon (Artesanal 150g),2xRefrigerante lata,3xLombo tudo;103,30;Cartão de Crédito
31/05/2026;22:55:24;0264;Lombo tudo,Cerveja Lata;24,80;Cartão de Crédito
31/05/2026;22:59:59;0650;X-Tudo (Artesanal 150g);22,90;Pix
31/05/2026;23:01:11;0001;2xX-Tudo (Padrão),2xX-Bacon (Padrão),Lombo tudo,2xFrango completo;135,30;Cartão de Débito
31/05/2026;23:05:53;0340;X-Tudo (Padrão),2xFrango completo;67,70;Cartão de Crédito
31/05/2026;23:16:55;0349;3xLombo tudo,Frango completo,Lombo completo;103,50;Pix
31/05/2026;23:17:57;0295;Filé tudo,2xX-Completo (Padrão),Molho de alho;72,60;Cartão de Crédito
31/05/2026;23:43:59;0532;Batata frita pequena;8,90;Cartão de Crédito
31/05/2026;23:49:55;0012;Filé tudo,Filé salada,3xFilé bacon;94,50;Dinheiro
31/05/2026;23:51:07;0491;Frango completo,2xX-Completo (Artesanal 150g);76,70;Cartão de Débito
31/05/2026;23:51:40;0231;2xX-Salada (Padrão),Molho da casa,X-Tudo (Padrão);53,60;Pix
31/05/2026;23:53:12;0781;Frango bacon;15,90;Pix
